ChdDSUhNMG9nS0VJQ0FnSURPX29YY3JnRRAB,Fildzah Raihan,5,⭐⭐⭐⭐⭐,4 tahun lalu,Bagian surat cukup sigap dan fast respon
ChZDSUhNMG9nS0VJQ0FnSUNBd2RlRmJBEAE,Jaka Julaeha Ferri Randasari,5,⭐⭐⭐⭐⭐,8 tahun lalu,"dinas kebudayaan provinsi diy, ada banyak bidang disana.. salah satunya bidang permuseuman, yaitu ada edukator museum, yang tugasnya adalah mengedukasi pengunjung di museum. sementara ini ada 45 museum di jogjakarta"
ChZDSUhNMG9nS0VJQ0FnSURpMHFUTVJREAE,Dialonicsy,4,⭐⭐⭐⭐,5 tahun lalu,"Tempat yang menarik, saya pergi ke sini saat ada bazaar atau sejenisnya, banyak umkm yg membuka stand dagang"
ChdDSUhNMG9nS0VJQ0FnSURvLU1mZXJRRRAB,Burhanudin Alchemist,4,⭐⭐⭐⭐,7 tahun lalu,Berusaha menyalurkan dana keistimewaan sampai ke desa-desa. Namun sebagian besar masyarakat belum cukup tahu
ChZDSUhNMG9nS0VJQ0FnSUMyMVptcUZ3EAE,JOKO ART SAMIGALUH,5,⭐⭐⭐⭐⭐,4 tahun lalu,"Salam jogja istimewa..
Dinas Kebudayaan DIY,, benar2 Melestarikan budaya dan keistimewaan Yogyakarta sampai ke pelosok 👍👍👍👍 …"
ChZDSUhNMG9nS0VJQ0FnSURrZ1lPMmV3EAE,paryanto trendy,3,⭐⭐⭐,7 tahun lalu,Ruang Bima berada di tengah gedung
Ci9DQUlRQUNvZENodHljRjlvT200eGRXSlZSR3BCU25oRVNVcDJUSFZhTUZoeFIyYxAB,Ali Tarmuji,5,⭐⭐⭐⭐⭐,setahun lalu,Pusatnya pengelola budaya Jigja
ChdDSUhNMG9nS0VJQ0FnSUMzLWFXMG13RRAB,aacel,5,⭐⭐⭐⭐⭐,setahun lalu,mang kantinnya ramah bintang 6
ChZDSUhNMG9nS0VJQ0FnSUQ2Z01xdkFnEAE,Citra Rana,5,⭐⭐⭐⭐⭐,4 tahun lalu,"Dinas Kebudayaan DIY, Menjadi Tempat yang mendukung seluruh kegiatan Kebudayaan Jawa dan Nusantara"
ChZDSUhNMG9nS0VJQ0FnSURVbV9yZkV3EAE,Eko Pramono,5,⭐⭐⭐⭐⭐,6 tahun lalu,Dinas Kebudayaan ini terletak di Jalan Cendana Yogyakarta atau berada di sebelah Utara Dinas Dikpora.
ChZDSUhNMG9nS0VJQ0FnSURodzd2RERREAE,Adib Mareta,5,⭐⭐⭐⭐⭐,3 tahun lalu,Tempat nya luas nyaman bagus dehh
ChdDSUhNMG9nS0VJQ0FnSUNwM3EzTHhBRRAB,WW doc.,5,⭐⭐⭐⭐⭐,3 tahun lalu,Nyaman terasa dan penuh akan nilai budaya Jogja
ChZDSUhNMG9nS0VJQ0FnSURBd0pTMWNnEAE,Catur Danang,5,⭐⭐⭐⭐⭐,9 tahun lalu,Rapat persiapan workshop & lomba komik SMU se DIY
ChdDSUhNMG9nS0VJQ0FnSUM0OWFlRThnRRAB,Djoko Hartomo,5,⭐⭐⭐⭐⭐,7 tahun lalu,"Dinas Kebudayaan merupakan dinas yang mengerjakan merawat, memelihara, melestarikan benda2 cagarbudaya"
ChdDSUhNMG9nS0VJQ0FnSUNNcWZyaTh3RRAB,rizzky hudayana,5,⭐⭐⭐⭐⭐,6 tahun lalu,Tempat nya sejuk dan bersih kita patut menjaga nya
ChdDSUhNMG9nS0VJQ0FnSUNleFpXVm1BRRAB,Yohana Kristiandari,5,⭐⭐⭐⭐⭐,3 tahun lalu,Suasana adem ayem nyaman... Pelayanan prima
ChZDSUhNMG9nS0VJQ0FnSURjN0lXUlNBEAE,Bunga Awanglong,5,⭐⭐⭐⭐⭐,6 tahun lalu,"Berada di jalan cendana ,, ruang Bima berada di atas ,, di tengah ,, gedung"
ChdDSUhNMG9nS0VJQ0FnSUMzLWJXUXR3RRAB,naufal rafi,5,⭐⭐⭐⭐⭐,setahun lalu,Penjualnya ramah dan baik
ChZDSUhNMG9nS0VJQ0FnSURBc0ludFFBEAE,indra production,5,⭐⭐⭐⭐⭐,7 tahun lalu,Pengelolaan kebijakan yang berkaitan dengan seni budaya
ChdDSUhNMG9nS0VJQ0FnTURBek1yNHl3RRAB,Danu Rogojati,5,⭐⭐⭐⭐⭐,setahun lalu,Selalu memberikan yang terbaik
ChZDSUhNMG9nS0VJQ0FnSUNvaDllSFZBEAE,Latifah Kusuma,4,⭐⭐⭐⭐,7 tahun lalu,Pendoponya nyaman buat event
ChZDSUhNMG9nS0VJQ0FnSURrbnN5UWZnEAE,Ayu Afifa,3,⭐⭐⭐,7 tahun lalu,saya 2 kali telpon tidak ada yang angkat ya ??
ChdDSUhNMG9nS0VJQ0FnSUR2b1ktNXpRRRAB,Huda KIDI Wonosobo,5,⭐⭐⭐⭐⭐,setahun lalu,Dinas Kebudayaan daerah istimewa Yogyakarta
Ci9DQUlRQUNvZENodHljRjlvT21sWVFucFNWM3BSUzNkcmJWbGxTR1J4YkdoRUxXYxAB,saya saya,5,⭐⭐⭐⭐⭐,9 bulan lalu,Letak strategis
ChdDSUhNMG9nS0VJQ0FnSURKeHRDd2hRRRAB,Amry Waluyo Mukti,5,⭐⭐⭐⭐⭐,3 tahun lalu,Pelayanan ramah
ChZDSUhNMG9nS0VJQ0FnSURnbUt5U1RnEAE,Ayam Presto Oni Nunuk Sugiarto,5,⭐⭐⭐⭐⭐,8 tahun lalu,👍👍👍 …
ChdDSUhNMG9nS0VJQ0FnSUNRNzVtc29BRRAB,Rudi Winarso,5,⭐⭐⭐⭐⭐,8 tahun lalu,Salam #belia
ChdDSUhNMG9nS0VJQ0FnSUNSbTZxanlBRRAB,Hanif Andrian,5,⭐⭐⭐⭐⭐,3 tahun lalu,Dinasnya Dinas Kebudayaan
ChZDSUhNMG9nS0VJQ0FnSUNJbjZpUUFnEAE,Arief Zuhdito,5,⭐⭐⭐⭐⭐,7 tahun lalu,Enak
ChdDSUhNMG9nS0VJQ0FnSUR3b0xERGtBRRAB,Yudhistira Farid,5,⭐⭐⭐⭐⭐,7 tahun lalu,Bagus
ChZDSUhNMG9nS0VJQ0FnSUNRaE82MkF3EAE,Northpalma,5,⭐⭐⭐⭐⭐,10 tahun lalu,Mantap
ChZDSUhNMG9nS0VJQ0FnSURBMWJEOVBBEAE,A N,3,⭐⭐⭐,9 tahun lalu,Ini kantor.
ChZDSUhNMG9nS0VJQ0FnSUNnNDVLemVnEAE,Ariev Prabowo,4,⭐⭐⭐⭐,9 tahun lalu,Salam Budaya
ChZDSUhNMG9nS0VJQ0FnSURaMUxMOFhREAE,Rudi Abat,4,⭐⭐⭐⭐,Diedit 2 tahun lalu,"Dinas Kebudayaan DIY, Kundha Kabudayan"
ChZDSUhNMG9nS0VJQ0FnSURnMmZlUkx3EAE,Yashika Sidik,4,⭐⭐⭐⭐,8 tahun lalu,Suasana Jawa terasa karena seperti rumah khas Jawa.
ChdDSUhNMG9nS0VJQ0FnSUNzc1pxWDZRRRAB,adhi seputra,5,⭐⭐⭐⭐⭐,6 tahun lalu,      +11
ChZDSUhNMG9nS0VJQ0FnSUQycTZmN1hREAE,Elsi Rumawati,5,⭐⭐⭐⭐⭐,4 tahun lalu,     
ChZDSUhNMG9nS0VJQ0FnSUNPMTQyOUhBEAE,Debby Aprianti,5,⭐⭐⭐⭐⭐,4 tahun lalu,     
ChZDSUhNMG9nS0VJQ0FnTURRNmNEU0NnEAE,Edi kucink Kucink,5,⭐⭐⭐⭐⭐,setahun lalu,Mabtab
ChdDSUhNMG9nS0VJQ0FnSURBcEtEUWtRRRAB,Baderu Ohhyess,3,⭐⭐⭐,9 tahun lalu,ohh wow
ChZDSUhNMG9nS0VJQ0FnSUNRanNtTFNnEAE,Ryantino Paundra Nagari,5,⭐⭐⭐⭐⭐,9 tahun lalu,Seminar
ChZDSUhNMG9nS0VJQ0FnSURBNnNXYU53EAE,Aris Songoloas,3,⭐⭐⭐,7 tahun lalu,Bagus...!!!
Ci9DQUlRQUNvZENodHljRjlvT2pOSlJGbGFTMmRUWkZoR1h6SjJVRWg1UldGNlkxRRAB,Cessie Olivia,3,⭐⭐⭐,3 minggu lalu,      BARU
Ci9DQUlRQUNvZENodHljRjlvT2pkUVRWaE9TbFpuVWxaclNWaHBlalJsVmpZMWRXYxAB,Upik Lutfi,1,⭐,4 bulan lalu,     
